# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
6/8/2012 11:00,1107,1081,1020,1026,1285,1552,1685,1841,2140,2242,2425,2782,3026,2944,2772,2683,2668,2695,2700,2708,2738,2786,2843,2908,2983,3030,3061,3112,3191,3294,3445,3639,3840,3946,3978,3955,3897,3823,3725,3665,3630,3608,3514,3342,3103,2868,2646,2445,2271,2126,2011,1875,1722,1553,1419,1318,1250,1255,1324,1451,1559,1660,1758,1793,1751,1623,1463,1279,1086,901,727,572
6/8/2012 12:00,1148,1063,1050,1306,1577,1717,1871,2166,2268,2427,2822,3126,3029,2866,2787,2766,2777,2766,2758,2774,2810,2861,2923,3000,3054,3098,3157,3243,3347,3498,3687,3878,3971,3991,3959,3896,3812,3696,3627,3598,3607,3530,3358,3089,2840,2621,2446,2277,2118,1969,1806,1632,1450,1304,1199,1136,1140,1202,1313,1399,1470,1533,1552,1516,1417,1281,1119,941,771,614,475,344
6/8/2012 13:00,1039,1029,1290,1564,1704,1860,2158,2261,2418,2804,3155,3029,2856,2780,2766,2777,2766,2758,2774,2810,2861,2923,3000,3054,3098,3157,3243,3347,3498,3687,3878,3971,3991,3959,3896,3812,3696,3627,3598,3607,3530,3358,3089,2840,2621,2446,2277,2118,1969,1806,1632,1450,1304,1199,1136,1140,1202,1313,1399,1470,1533,1552,1516,1417,1281,1119,941,771,614,475,344,230
6/8/2012 14:00,1046,1304,1575,1710,1864,2164,2264,2418,2805,3190,3032,2847,2774,2774,2777,2766,2758,2774,2810,2861,2923,3000,3054,3098,3157,3243,3347,3498,3687,3878,3971,3991,3959,3896,3812,3696,3627,3598,3607,3530,3358,3089,2840,2621,2446,2277,2118,1969,1806,1632,1450,1304,1199,1136,1140,1202,1313,1399,1470,1533,1552,1516,1417,1281,1119,941,771,614,475,344,230,137
6/8/2012 15:00,1420,1669,1785,1924,2214,2304,2448,2831,3214,3051,2849,2775,2787,2779,2766,2758,2774,2810,2861,2923,3000,3054,3098,3157,3243,3347,3498,3687,3878,3971,3991,3959,3896,3812,3696,3627,3598,3607,3530,3358,3089,2840,2621,2446,2277,2118,1969,1806,1632,1450,1304,1199,1136,1140,1202,1313,1399,1470,1533,1552,1516,1417,1281,1119,941,771,614,475,344,230,137,86
6/8/2012 16:00,1471,1764,2073,2234,2198,2327,2618,2967,2971,2835,2799,2844,2867,2871,2871,2874,2883,2914,2961,3030,3103,3185,3280,3376,3478,3618,3780,3935,4001,4004,3969,3916,3846,3752,3699,3684,3703,3647,3507,3286,3085,2910,2768,2503,2236,1969,1806,1632,1450,1304,1199,1136,1140,1202,1313,1399,1470,1533,1552,1516,1417,1281,1119,941,771,614,475,344,230,137,86,62
6/8/2012 17:00,1789,2094,2251,2213,2338,2627,2972,2976,2840,2797,2851,2871,2870,2871,2874,2883,2914,2961,3030,3103,3185,3280,3376,3478,3618,3780,3935,4001,4004,3969,3916,3846,3752,3699,3684,3703,3647,3507,3286,3085,2910,2768,2503,2236,1969,1806,1632,1450,1304,1199,1136,1140,1202,1313,1399,1470,1533,1552,1516,1417,1281,1119,941,771,614,475,344,230,137,86,62,55
6/8/2012 18:00,2253,2379,2324,2426,2690,3011,3013,2882,2838,2878,2866,2835,2829,2841,2860,2902,2953,3043,3151,3280,3386,3467,3531,3645,3791,3937,3993,3981,3925,3861,3791,3705,3653,3630,3629,3570,3452,3286,3117,2946,2772,2498,2253,2038,1910,1752,1566,1410,1285,1192,1159,1181,1254,1317,1377,1436,1456,1430,1349,1232,1084,916,749,590,442,320,222,146,100,78,72,78
6/8/2012 19:00,2306,2282,2395,2658,2967,2981,2865,2826,2861,2859,2829,2829,2842,2864,2902,2953,3043,3151,3280,3386,3467,3531,3645,3791,3937,3993,3981,3925,3861,3791,3705,3653,3630,3629,3570,3452,3286,3117,2946,2772,2498,2253,2038,1910,1752,1566,1410,1285,1192,1159,1181,1254,1317,1377,1436,1456,1430,1349,1232,1084,916,749,590,442,320,222,146,100,78,72,78,98
6/8/2012 20:00,1959,2064,2296,2580,2732,2774,2863,2861,2778,2673,2676,2711,2753,2794,2839,2930,3058,3218,3341,3426,3486,3605,3757,3908,3985,4019,4031,4014,3968,3892,3825,3758,3681,3595,3505,3421,3321,3206,3077,2868,2673,2494,2396,2282,2151,2029,1927,1848,1824,1848,1920,1991,2065,2143,2146,2048,1842,1598,1348,1108,891,697,529,385,265,169,106,72,57,53,57,70
6/8/2012 21:00,1639,1953,2310,2515,2593,2725,2750,2688,2594,2611,2662,2721,2768,2826,2930,3058,3218,3341,3426,3486,3605,3757,3908,3985,4019,4031,4014,3968,3892,3825,3758,3681,3595,3505,3421,3321,3206,3077,2868,2673,2494,2396,2282,2151,2029,1927,1848,1824,1848,1920,1991,2065,2143,2146,2048,1842,1598,1348,1108,891,697,529,385,265,169,106,72,57,53,57,70,103
6/8/2012 22:00,2135,2479,2660,2702,2827,2841,2767,2654,2657,2668,2716,2752,2814,2911,3058,3218,3341,3426,3486,3605,3757,3908,3985,4019,4031,4014,3968,3892,3825,3758,3681,3595,3505,3421,3321,3206,3077,2868,2673,2494,2396,2282,2151,2029,1927,1848,1824,1848,1920,1991,2065,2143,2146,2048,1842,1598,1348,1108,891,697,529,385,265,169,106,72,57,53,57,70,103,171
6/8/2012 23:00,2693,2841,2843,2948,2948,2859,2730,2711,2701,2721,2743,2808,2894,3049,3218,3341,3426,3486,3605,3757,3908,3985,4019,4031,4014,3968,3892,3825,3758,3681,3595,3505,3421,3321,3206,3077,2868,2673,2494,2396,2282,2151,2029,1927,1848,1824,1848,1920,1991,2065,2143,2146,2048,1842,1598,1348,1108,891,697,529,385,265,169,106,72,57,53,57,70,103,171,279
6/9/2012 0:00,2431,2494,2644,2692,2646,2551,2553,2560,2592,2604,2678,2752,2904,3061,3201,3322,3433,3584,3754,3913,3996,4037,4058,4042,3991,3902,3831,3769,3712,3639,3554,3465,3366,3261,3152,2960,2770,2581,2449,2288,2096,1929,1798,1705,1668,1685,1756,1829,1905,1987,2012,1956,1817,1608,1363,1090,860,670,522,396,288,197,131,88,64,54,56,70,112,194,318,426
6/9/2012 1:00,2615,2741,2770,2709,2602,2594,2593,2618,2625,2683,2747,2906,3065,3209,3322,3433,3584,3754,3913,3996,4037,4058,4042,3991,3902,3831,3769,3712,3639,3554,3465,3366,3261,3152,2960,2770,2581,2449,2288,2096,1929,1798,1705,1668,1685,1756,1829,1905,1987,2012,1956,1817,1608,1363,1090,860,670,522,396,288,197,131,88,64,54,56,70,112,194,318,426,505
6/9/2012 2:00,2846,2854,2775,2656,2639,2632,2650,2652,2704,2753,2915,3074,3220,3338,3433,3584,3754,3913,3996,4037,4058,4042,3991,3902,3831,3769,3712,3639,3554,3465,3366,3261,3152,2960,2770,2581,2449,2288,2096,1929,1798,1705,1668,1685,1756,1829,1905,1987,2012,1956,1817,1608,1363,1090,860,670,522,396,288,197,131,88,64,54,56,70,112,194,318,426,505,557
6/9/2012 3:00,3075,2955,2805,2758,2729,2728,2717,2756,2796,2949,3099,3242,3360,3450,3584,3754,3913,3996,4037,4058,4042,3991,3902,3831,3769,3712,3639,3554,3465,3366,3261,3152,2960,2770,2581,2449,2288,2096,1929,1798,1705,1668,1685,1756,1829,1905,1987,2012,1956,1817,1608,1363,1090,860,670,522,396,288,197,131,88,64,54,56,70,112,194,318,426,505,557,613
6/9/2012 4:00,2771,2675,2666,2707,2770,2777,2752,2766,2893,2957,3037,3124,3222,3406,3619,3817,3941,4008,4039,4023,3971,3886,3821,3764,3705,3630,3546,3459,3358,3249,3135,3027,2917,2812,2686,2530,2336,2157,2023,1937,1910,1942,2029,2020,2005,1987,2012,1956,1817,1608,1363,1090,860,670,522,396,288,197,131,88,64,54,56,70,112,194,318,426,505,557,613,670
6/9/2012 5:00,2883,2835,2846,2881,2868,2828,2830,2940,2999,3069,3145,3230,3411,3635,3817,3941,4008,4039,4023,3971,3886,3821,3764,3705,3630,3546,3459,3358,3249,3135,3027,2917,2812,2686,2530,2336,2157,2023,1937,1910,1942,2029,2020,2005,1987,2012,1956,1817,1608,1363,1090,860,670,522,396,288,197,131,88,64,54,56,70,112,194,318,426,505,557,613,670,729
6/9/2012 6:00,3124,3076,3063,3021,2960,2941,3010,3023,3059,3132,3200,3384,3626,3817,3926,3996,4027,4014,3967,3892,3834,3783,3729,3662,3589,3514,3415,3293,3150,3017,2886,2767,2636,2484,2304,2130,1990,1890,1851,1876,1959,1953,1956,1967,2011,1957,1802,1594,1364,1123,914,737,592,468,362,271,206,166,149,158,200,282,412,572,744,896,1038,1180,1267,1291,1250,1208
6/9/2012 7:00,2903,2922,2905,2863,2859,2946,2965,3008,3093,3171,3373,3641,3837,3946,3996,4027,4014,3967,3892,3834,3783,3729,3662,3589,3514,3415,3293,3150,3017,2886,2767,2636,2484,2304,2130,1990,1890,1851,1876,1959,1953,1956,1967,2011,1957,1802,1594,1364,1123,914,737,592,468,362,271,206,166,149,158,200,282,412,572,744,896,1038,1180,1267,1291,1250,1208,1177
6/9/2012 8:00,3069,3048,3007,3001,3055,3045,3067,3148,3225,3421,3681,3875,3986,4019,4011,3967,3884,3771,3702,3667,3654,3629,3593,3546,3456,3326,3163,3019,2892,2788,2678,2548,2390,2221,2073,1951,1906,1942,2053,2083,2114,2148,2197,2144,1980,1762,1512,1247,1020,836,692,566,457,365,308,286,295,328,391,491,636,810,1000,1168,1316,1446,1510,1505,1426,1331,1229,1128
6/9/2012 9:00,3105,3056,3042,3090,3076,3095,3173,3247,3435,3710,3901,4010,4037,4026,3967,3884,3771,3702,3667,3654,3629,3593,3546,3456,3326,3163,3019,2892,2788,2678,2548,2390,2221,2073,1951,1906,1942,2053,2083,2114,2148,2197,2144,1980,1762,1512,1247,1020,836,692,566,457,365,308,286,295,328,391,491,636,810,1000,1168,1316,1446,1510,1505,1426,1331,1229,1128,1032
6/9/2012 10:00,3198,3159,3187,3161,3166,3234,3299,3471,3739,3944,4045,4063,4046,3986,3884,3771,3702,3667,3654,3629,3593,3546,3456,3326,3163,3019,2892,2788,2678,2548,2390,2221,2073,1951,1906,1942,2053,2083,2114,2148,2197,2144,1980,1762,1512,1247,1020,836,692,566,457,365,308,286,295,328,391,491,636,810,1000,1168,1316,1446,1510,1505,1426,1331,1229,1128,1032,942
6/9/2012 11:00,3067,3114,3106,3125,3202,3274,3446,3717,3925,4054,4072,4057,4003,3898,3771,3702,3667,3654,3629,3593,3546,3456,3326,3163,3019,2892,2788,2678,2548,2390,2221,2073,1951,1906,1942,2053,2083,2114,2148,2197,2144,1980,1762,1512,1247,1020,836,692,566,457,365,308,286,295,328,391,491,636,810,1000,1168,1316,1446,1510,1505,1426,1331,1229,1128,1032,942,860
6/9/2012 12:00,3211,3201,3217,3276,3331,3483,3745,3948,4076,4114,4098,4048,3936,3807,3720,3685,3674,3645,3596,3527,3423,3290,3137,3002,2882,2783,2676,2548,2392,2230,2090,1981,1946,1991,2107,2146,2188,2234,2283,2222,2042,1810,1548,1274,1045,866,732,608,494,392,332,314,334,370,423,498,615,767,947,1098,1220,1317,1374,1389,1358,1303,1224,1130,1047,976,917,865
6/9/2012 13:00,3227,3240,3296,3348,3493,3752,3953,4079,4116,4118,4070,3952,3823,3733,3685,3674,3645,3596,3527,3423,3290,3137,3002,2882,2783,2676,2548,2392,2230,2090,1981,1946,1991,2107,2146,2188,2234,2283,2222,2042,1810,1548,1274,1045,866,732,608,494,392,332,314,334,370,423,498,615,767,947,1098,1220,1317,1374,1389,1358,1303,1224,1130,1047,976,917,865,821
6/9/2012 14:00,3220,3280,3335,3478,3741,3943,4072,4111,4115,4090,3967,3838,3744,3706,3674,3645,3596,3527,3423,3290,3137,3002,2882,2783,2676,2548,2392,2230,2090,1981,1946,1991,2107,2146,2188,2234,2283,2222,2042,1810,1548,1274,1045,866,732,608,494,392,332,314,334,370,423,498,615,767,947,1098,1220,1317,1374,1389,1358,1303,1224,1130,1047,976,917,865,821,784
6/9/2012 15:00,3332,3379,3512,3768,3964,4088,4124,4126,4099,3990,3858,3758,3727,3694,3645,3596,3527,3423,3290,3137,3002,2882,2783,2676,2548,2392,2230,2090,1981,1946,1991,2107,2146,2188,2234,2283,2222,2042,1810,1548,1274,1045,866,732,608,494,392,332,314,334,370,423,498,615,767,947,1098,1220,1317,1374,1389,1358,1303,1224,1130,1047,976,917,865,821,784,806
6/9/2012 16:00,3604,3694,3916,4085,4186,4204,4191,4153,4034,3910,3792,3761,3721,3663,3596,3527,3423,3290,3137,3002,2882,2783,2676,2548,2392,2230,2090,1981,1946,1991,2107,2146,2188,2234,2283,2222,2042,1810,1548,1274,1045,866,732,608,494,392,332,314,334,370,423,498,615,767,947,1098,1220,1317,1374,1389,1358,1303,1224,1130,1047,976,917,865,821,784,806,884
6/9/2012 17:00,3773,3936,4066,4154,4174,4169,4125,4007,3901,3796,3768,3721,3649,3569,3476,3371,3232,3066,2915,2781,2678,2570,2444,2291,2135,2001,1899,1874,1925,2037,2160,2290,2411,2455,2412,2278,2083,1844,1590,1361,1168,1012,790,585,392,332,314,334,370,423,498,615,767,947,1098,1220,1317,1374,1389,1358,1303,1224,1130,1047,976,917,865,821,784,806,884,1017
6/9/2012 18:00,3811,3950,4050,4095,4114,4090,3985,3889,3793,3794,3750,3678,3605,3520,3412,3292,3152,3014,2876,2756,2641,2517,2372,2232,2121,2046,2036,2087,2192,2303,2417,2516,2543,2485,2341,2130,1870,1589,1343,1143,992,773,570,379,318,293,300,325,368,432,525,646,794,932,1054,1161,1226,1243,1214,1167,1108,1037,969,903,841,794,763,747,812,952,1161,1386
6/9/2012 19:00,3849,3966,4026,4057,4043,3946,3858,3770,3774,3751,3681,3610,3528,3422,3292,3152,3014,2876,2756,2641,2517,2372,2232,2121,2046,2036,2087,2192,2303,2417,2516,2543,2485,2341,2130,1870,1589,1343,1143,992,773,570,379,318,293,300,325,368,432,525,646,794,932,1054,1161,1226,1243,1214,1167,1108,1037,969,903,841,794,763,747,812,952,1161,1386,1644
6/9/2012 20:00,3838,3910,3956,3960,3879,3810,3752,3771,3766,3726,3653,3566,3464,3351,3226,3099,2959,2823,2674,2508,2313,2142,2010,1924,1906,1949,2046,2143,2242,2324,2349,2304,2184,1997,1762,1507,1273,1072,907,672,458,260,197,164,153,159,184,229,305,410,537,680,862,1100,1290,1417,1476,1514,1517,1475,1418,1349,1274,1213,1164,1124,1164,1278,1460,1644,1836,2046
6/9/2012 21:00,3812,3876,3892,3825,3766,3719,3742,3740,3701,3638,3557,3459,3352,3231,3099,2959,2823,2674,2508,2313,2142,2010,1924,1906,1949,2046,2143,2242,2324,2349,2304,2184,1997,1762,1507,1273,1072,907,672,458,260,197,164,153,159,184,229,305,410,537,680,862,1100,1290,1417,1476,1514,1517,1475,1418,1349,1274,1213,1164,1124,1164,1278,1460,1644,1836,2046,2262
6/9/2012 22:00,3751,3789,3742,3700,3667,3699,3703,3669,3609,3534,3443,3343,3228,3101,2959,2823,2674,2508,2313,2142,2010,1924,1906,1949,2046,2143,2242,2324,2349,2304,2184,1997,1762,1507,1273,1072,907,672,458,260,197,164,153,159,184,229,305,410,537,680,862,1100,1290,1417,1476,1514,1517,1475,1418,1349,1274,1213,1164,1124,1164,1278,1460,1644,1836,2046,2262,2482
6/9/2012 23:00,3657,3635,3616,3601,3645,3658,3629,3574,3503,3413,3323,3216,3093,2958,2823,2674,2508,2313,2142,2010,1924,1906,1949,2046,2143,2242,2324,2349,2304,2184,1997,1762,1507,1273,1072,907,672,458,260,197,164,153,159,184,229,305,410,537,680,862,1100,1290,1417,1476,1514,1517,1475,1418,1349,1274,1213,1164,1124,1164,1278,1460,1644,1836,2046,2262,2482,2701
6/10/2012 0:00,3175,3257,3323,3428,3484,3485,3455,3403,3323,3236,3146,3035,2924,2806,2685,2536,2362,2204,2077,1988,1963,1998,2084,2166,2243,2299,2307,2257,2143,1963,1733,1483,1251,1046,873,629,410,212,149,114,100,99,112,141,202,301,432,585,777,1022,1217,1352,1422,1461,1453,1389,1326,1268,1216,1165,1112,1054,1038,1062,1129,1282,1514,1817,2095,2352,2589,2770
6/10/2012 1:00,3279,3337,3437,3492,3492,3461,3408,3326,3238,3129,3018,2912,2792,2677,2536,2362,2204,2077,1988,1963,1998,2084,2166,2243,2299,2307,2257,2143,1963,1733,1483,1251,1046,873,629,410,212,149,114,100,99,112,141,202,301,432,585,777,1022,1217,1352,1422,1461,1453,1389,1326,1268,1216,1165,1112,1054,1038,1062,1129,1282,1514,1817,2095,2352,2589,2770,2896
6/10/2012 2:00,3535,3601,3626,3602,3552,3483,3389,3291,3174,3039,2927,2794,2680,2534,2362,2204,2077,1988,1963,1998,2084,2166,2243,2299,2307,2257,2143,1963,1733,1483,1251,1046,873,629,410,212,149,114,100,99,112,141,202,301,432,585,777,1022,1217,1352,1422,1461,1453,1389,1326,1268,1216,1165,1112,1054,1038,1062,1129,1282,1514,1817,2095,2352,2589,2770,2896,2973
6/10/2012 3:00,3733,3733,3690,3624,3543,3439,3332,3209,3069,2946,2803,2688,2539,2363,2204,2077,1988,1963,1998,2084,2166,2243,2299,2307,2257,2143,1963,1733,1483,1251,1046,873,629,410,212,149,114,100,99,112,141,202,301,432,585,777,1022,1217,1352,1422,1461,1453,1389,1326,1268,1216,1165,1112,1054,1038,1062,1129,1282,1514,1817,2095,2352,2589,2770,2896,2973,3042
6/10/2012 4:00,3687,3632,3567,3502,3415,3318,3194,3051,2908,2751,2636,2487,2303,2145,2033,1951,1916,1927,1994,2075,2164,2237,2264,2232,2130,1952,1720,1460,1218,993,797,635,499,392,332,319,344,371,429,511,647,811,983,962,966,1022,1217,1352,1422,1461,1453,1389,1326,1268,1216,1165,1112,1054,1038,1062,1129,1282,1514,1817,2095,2352,2589,2770,2896,2973,3042,3098
6/10/2012 5:00,3430,3404,3369,3306,3228,3121,2991,2859,2713,2601,2464,2287,2131,2029,1951,1916,1927,1994,2075,2164,2237,2264,2232,2130,1952,1720,1460,1218,993,797,635,499,392,332,319,344,371,429,511,647,811,983,962,966,1022,1217,1352,1422,1461,1453,1389,1326,1268,1216,1165,1112,1054,1038,1062,1129,1282,1514,1817,2095,2352,2589,2770,2896,2973,3042,3098,3136
6/10/2012 6:00,3572,3498,3410,3316,3199,3062,2885,2689,2525,2362,2168,1995,1887,1806,1787,1829,1937,2046,2156,2240,2269,2223,2092,1898,1670,1434,1207,990,794,626,479,361,298,285,312,336,384,447,544,651,763,676,640,674,894,1072,1208,1301,1336,1296,1249,1197,1142,1095,1055,1017,1022,1072,1169,1334,1561,1847,2117,2377,2624,2803,2915,2967,3016,3059,3092,3105
6/10/2012 7:00,3376,3310,3232,3130,3005,2838,2651,2492,2334,2141,1973,1876,1801,1782,1829,1937,2046,2156,2240,2269,2223,2092,1898,1670,1434,1207,990,794,626,479,361,298,285,312,336,384,447,544,651,763,676,640,674,894,1072,1208,1301,1336,1296,1249,1197,1142,1095,1055,1017,1022,1072,1169,1334,1561,1847,2117,2377,2624,2803,2915,2967,3016,3059,3092,3105,3100
6/10/2012 8:00,3087,3025,2922,2785,2601,2388,2201,2042,1855,1690,1641,1615,1621,1682,1775,1879,1985,2074,2108,2075,1960,1788,1582,1367,1162,962,784,626,484,366,303,292,323,353,409,481,592,721,861,819,820,878,1103,1279,1401,1468,1472,1407,1360,1330,1318,1279,1213,1118,1128,1244,1464,1700,1944,2195,2467,2752,3029,3220,3337,3402,3457,3494,3501,3485,3450,3411
6/10/2012 9:00,2718,2667,2575,2425,2238,2071,1937,1768,1617,1579,1578,1597,1680,1780,1879,1985,2074,2108,2075,1960,1788,1582,1367,1162,962,784,626,484,366,303,292,323,353,409,481,592,721,861,819,820,878,1103,1279,1401,1468,1472,1407,1360,1330,1318,1279,1213,1118,1128,1244,1464,1700,1944,2195,2467,2752,3029,3220,3337,3402,3457,3494,3501,3485,3450,3411,3389
6/10/2012 10:00,2808,2687,2510,2301,2115,1972,1797,1637,1599,1586,1598,1693,1793,1894,1985,2074,2108,2075,1960,1788,1582,1367,1162,962,784,626,484,366,303,292,323,353,409,481,592,721,861,819,820,878,1103,1279,1401,1468,1472,1407,1360,1330,1318,1279,1213,1118,1128,1244,1464,1700,1944,2195,2467,2752,3029,3220,3337,3402,3457,3494,3501,3485,3450,3411,3389,3385
6/10/2012 11:00,2781,2581,2353,2147,1996,1816,1651,1611,1595,1596,1706,1808,1913,2005,2074,2108,2075,1960,1788,1582,1367,1162,962,784,626,484,366,303,292,323,353,409,481,592,721,861,819,820,878,1103,1279,1401,1468,1472,1407,1360,1330,1318,1279,1213,1118,1128,1244,1464,1700,1944,2195,2467,2752,3029,3220,3337,3402,3457,3494,3501,3485,3450,3411,3389,3385,3399
6/10/2012 12:00,2631,2360,2133,1992,1827,1683,1639,1618,1610,1671,1729,1803,1858,1897,1913,1898,1834,1700,1513,1294,1086,887,712,562,433,330,279,274,309,341,399,473,584,714,858,818,818,867,1086,1262,1390,1463,1470,1409,1368,1348,1348,1307,1226,1103,1086,1176,1366,1576,1798,2029,2305,2613,2929,3141,3266,3330,3391,3442,3468,3472,3463,3460,3448,3424,3390,3405
6/10/2012 13:00,2382,2162,2014,1845,1698,1648,1623,1614,1672,1738,1814,1869,1907,1920,1898,1834,1700,1513,1294,1086,887,712,562,433,330,279,274,309,341,399,473,584,714,858,818,818,867,1086,1262,1390,1463,1470,1409,1368,1348,1348,1307,1226,1103,1086,1176,1366,1576,1798,2029,2305,2613,2929,3141,3266,3330,3391,3442,3468,3472,3463,3460,3448,3424,3390,3405,3466
6/10/2012 14:00,2348,2164,1967,1797,1725,1684,1664,1710,1768,1849,1897,1928,1934,1907,1834,1700,1513,1294,1086,887,712,562,433,330,279,274,309,341,399,473,584,714,858,818,818,867,1086,1262,1390,1463,1470,1409,1368,1348,1348,1307,1226,1103,1086,1176,1366,1576,1798,2029,2305,2613,2929,3141,3266,3330,3391,3442,3468,3472,3463,3460,3448,3424,3390,3405,3466,3566
6/10/2012 15:00,2268,2051,1866,1778,1725,1698,1735,1788,1865,1929,1957,1957,1926,1848,1700,1513,1294,1086,887,712,562,433,330,279,274,309,341,399,473,584,714,858,818,818,867,1086,1262,1390,1463,1470,1409,1368,1348,1348,1307,1226,1103,1086,1176,1366,1576,1798,2029,2305,2613,2929,3141,3266,3330,3391,3442,3468,3472,3463,3460,3448,3424,3390,3405,3466,3566,3630
6/10/2012 16:00,2169,1956,1811,1704,1644,1690,1780,1865,1913,1957,1967,1927,1827,1660,1456,1237,1032,844,682,524,370,247,188,177,186,189,193,212,255,344,488,695,957,1241,1473,1645,1763,1803,1751,1644,1575,1536,1500,1390,1257,1103,1086,1176,1366,1576,1798,2029,2305,2613,2929,3141,3266,3330,3391,3442,3468,3472,3463,3460,3448,3424,3390,3405,3466,3566,3630,3661
6/10/2012 17:00,1930,1789,1685,1627,1680,1775,1866,1919,1968,2007,1966,1863,1688,1477,1237,1032,844,682,524,370,247,188,177,186,189,193,212,255,344,488,695,957,1241,1473,1645,1763,1803,1751,1644,1575,1536,1500,1390,1257,1103,1086,1176,1366,1576,1798,2029,2305,2613,2929,3141,3266,3330,3391,3442,3468,3472,3463,3460,3448,3424,3390,3405,3466,3566,3630,3661,3665
6/10/2012 18:00,1722,1609,1543,1592,1692,1795,1893,1991,2068,2049,1920,1717,1502,1278,1055,875,716,558,400,270,206,191,198,198,201,218,263,361,518,741,1022,1327,1574,1758,1885,1932,1881,1770,1687,1623,1556,1439,1321,1204,1213,1321,1522,1732,1948,2168,2426,2711,3002,3202,3327,3401,3463,3505,3514,3504,3485,3472,3455,3436,3413,3435,3497,3594,3661,3703,3724,3744
6/10/2012 19:00,1652,1578,1619,1712,1811,1904,1999,2072,2051,1950,1743,1526,1306,1077,875,716,558,400,270,206,191,198,198,201,218,263,361,518,741,1022,1327,1574,1758,1885,1932,1881,1770,1687,1623,1556,1439,1321,1204,1213,1321,1522,1732,1948,2168,2426,2711,3002,3202,3327,3401,3463,3505,3514,3504,3485,3472,3455,3436,3413,3435,3497,3594,3661,3703,3724,3744,3762
6/10/2012 20:00,1661,1666,1717,1786,1899,2017,2104,2097,2004,1827,1616,1403,1164,957,774,606,438,297,226,206,210,205,198,200,234,324,478,699,971,1261,1492,1658,1771,1812,1768,1671,1597,1540,1474,1372,1285,1216,1232,1296,1407,1569,1778,2030,2335,2675,3024,3252,3378,3427,3467,3505,3525,3516,3466,3395,3343,3320,3328,3353,3392,3436,3449,3437,3404,3393,3404,3436
6/10/2012 21:00,1595,1660,1740,1861,1987,2080,2078,1989,1816,1628,1423,1180,974,791,606,438,297,226,206,210,205,198,200,234,324,478,699,971,1261,1492,1658,1771,1812,1768,1671,1597,1540,1474,1372,1285,1216,1232,1296,1407,1569,1778,2030,2335,2675,3024,3252,3378,3427,3467,3505,3525,3516,3466,3395,3343,3320,3328,3353,3392,3436,3449,3437,3404,3393,3404,3436,3463
6/10/2012 22:00,1499,1607,1749,1893,1999,2009,1928,1764,1584,1406,1172,974,797,615,438,297,226,206,210,205,198,200,234,324,478,699,971,1261,1492,1658,1771,1812,1768,1671,1597,1540,1474,1372,1285,1216,1232,1296,1407,1569,1778,2030,2335,2675,3024,3252,3378,3427,3467,3505,3525,3516,3466,3395,3343,3320,3328,3353,3392,3436,3449,3437,3404,3393,3404,3436,3463,3487
