# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
4/8/2013 14:00,2837,2626,2146,1647,1254,1158,1196,1279,1284,1290,1293,1282,1252,1222,1191,992,907,754,588,465,395,353,320,288,239,205,132,71,53,57,69,94,128,187,259,369,497,638,683,718,759,826,860,890,930,988,1060,1126,1196,1342,1563,1833,2223,2771,3377,3764,3912,4004,4037,4058,4056,4019,3947,3825,3676,3537,3416,3302,3226,3164,3122,3050
4/8/2013 15:00,2823,2291,1802,1422,1294,1272,1324,1280,1316,1317,1310,1285,1249,1189,1109,914,765,617,501,434,399,358,305,248,197,134,77,63,54,62,86,142,232,331,446,559,693,724,768,824,857,844,876,942,1001,1056,1117,1204,1331,1555,1871,2233,2739,3289,3666,3813,3923,3972,3965,3884,3803,3728,3605,3457,3279,3169,3075,3029,2935,2848,2773,2702
4/8/2013 16:00,2433,1901,1472,1358,1347,1340,1323,1285,1330,1292,1264,1231,1201,1088,994,756,606,486,442,391,361,311,254,206,128,74,60,59,60,78,137,219,328,411,538,673,701,777,802,849,865,844,892,968,1037,1117,1196,1342,1542,1826,2266,2735,3302,3625,3838,3928,3958,3969,3899,3791,3720,3601,3476,3353,3210,3054,2968,2955,2869,2799,2722,2686
4/8/2013 17:00,2010,1525,1355,1342,1402,1375,1396,1336,1316,1234,1195,1140,1079,967,825,638,515,453,406,374,321,279,221,154,77,55,53,61,73,118,197,295,416,525,659,766,759,843,865,925,979,961,1040,1104,1150,1190,1361,1614,1930,2315,2808,3320,3640,3783,3913,3953,3940,3892,3793,3659,3555,3406,3289,3179,3037,2932,2879,2851,2748,2668,2598,2605
4/8/2013 18:00,1515,1358,1331,1412,1372,1388,1308,1238,1207,1136,1123,1051,932,812,706,517,459,402,372,318,263,229,156,82,53,52,58,82,119,186,259,408,562,648,734,731,811,891,908,951,1009,1012,1089,1126,1191,1340,1605,1928,2343,2783,3307,3635,3812,3885,3960,3940,3853,3798,3682,3519,3406,3261,3155,3071,2951,2855,2829,2762,2684,2629,2611,2638
4/8/2013 19:00,1460,1395,1387,1410,1375,1343,1264,1184,1130,1104,1050,919,804,699,589,451,416,386,321,262,212,168,90,66,61,70,95,173,235,313,425,634,765,793,828,808,873,936,991,1026,1061,1072,1131,1167,1332,1608,1930,2364,2836,3321,3622,3806,3910,3931,3932,3843,3725,3635,3542,3401,3289,3244,3166,3089,3011,2961,2928,2882,2828,2830,2888,2920
4/8/2013 20:00,1490,1464,1456,1443,1395,1330,1246,1190,1163,1097,972,831,736,615,547,402,387,338,262,208,147,92,69,66,70,94,148,267,323,423,561,757,786,834,862,857,925,973,1019,1061,1075,1111,1177,1319,1599,1947,2341,2843,3328,3640,3796,3912,3958,3915,3832,3735,3644,3549,3414,3303,3231,3163,3106,3015,2965,2894,2864,2809,2824,2833,2903,3009
4/8/2013 21:00,1653,1529,1423,1325,1301,1313,1363,1347,1299,1159,978,847,709,601,527,470,389,330,248,195,141,116,108,114,144,219,343,522,582,681,776,804,816,870,926,958,1046,1135,1216,1255,1281,1314,1482,1786,2260,2752,3191,3603,3834,3945,3956,3931,3908,3819,3730,3656,3573,3473,3377,3256,3164,3131,3086,3027,2977,2939,2926,2897,2935,2926,3063,3159
4/8/2013 22:00,1657,1519,1407,1351,1366,1391,1384,1308,1165,1006,854,718,605,529,470,403,316,269,194,140,117,113,114,150,222,345,467,638,690,769,815,813,871,937,992,1024,1108,1210,1265,1293,1318,1473,1791,2259,2748,3202,3576,3830,3932,3979,3962,3909,3838,3746,3638,3569,3469,3370,3277,3146,3105,3088,3051,2969,2950,2911,2915,2908,2932,3004,3124,3222
4/8/2013 23:00,1565,1431,1398,1384,1441,1424,1329,1173,998,859,710,593,528,458,391,330,264,229,152,130,127,125,171,245,372,533,718,891,954,1009,1042,1059,1099,1129,1147,1196,1263,1308,1346,1385,1535,1853,2313,2770,3245,3578,3829,3940,3974,3968,3946,3858,3792,3706,3593,3521,3441,3330,3256,3157,3144,3109,3069,3014,3010,3033,3116,3186,3245,3276,3347,3370
4/9/2013 0:00,1482,1419,1403,1429,1402,1289,1162,1010,859,701,571,504,444,372,303,249,187,152,133,126,130,165,266,394,546,720,860,995,1020,1034,1069,1137,1168,1164,1203,1276,1311,1331,1384,1558,1855,2305,2807,3259,3604,3818,3922,3976,3995,3984,3918,3834,3736,3646,3521,3443,3365,3262,3192,3133,3111,3076,3059,3021,3055,3115,3197,3243,3293,3312,3374,3413
4/9/2013 1:00,1286,1308,1390,1400,1391,1282,1073,878,685,546,471,420,347,291,237,188,149,121,103,101,129,211,353,533,712,854,945,994,1018,1031,1083,1140,1199,1264,1342,1406,1441,1505,1671,1964,2400,2868,3326,3645,3859,3951,4003,4019,4035,4030,4008,3966,3905,3806,3684,3564,3447,3355,3284,3224,3133,3058,3005,3034,3095,3172,3254,3334,3401,3460,3492,3492
4/9/2013 2:00,1309,1380,1390,1371,1270,1069,871,686,552,467,419,348,288,245,188,147,120,101,101,129,211,353,533,712,854,945,994,1018,1031,1083,1140,1199,1264,1342,1406,1441,1505,1671,1964,2400,2868,3326,3645,3859,3951,4003,4019,4035,4030,4008,3966,3905,3806,3684,3564,3447,3355,3284,3224,3133,3058,3005,3034,3095,3172,3254,3334,3401,3460,3492,3496,3406
4/9/2013 3:00,1525,1484,1340,1160,988,828,675,571,511,445,361,296,249,196,141,120,112,120,157,241,376,504,679,807,885,954,1001,1056,1069,1092,1149,1194,1262,1312,1333,1403,1534,1852,2332,2847,3306,3627,3839,3931,3966,3974,3937,3899,3826,3753,3705,3617,3532,3414,3333,3290,3269,3231,3209,3184,3202,3228,3259,3253,3311,3363,3450,3433,3503,3437,3394,3269
4/9/2013 4:00,1505,1355,1155,1002,843,678,569,510,456,368,289,246,198,145,121,112,122,154,240,379,523,668,807,893,959,996,1027,1083,1093,1109,1194,1256,1317,1327,1368,1542,1854,2348,2830,3300,3638,3837,3927,3969,3968,3935,3873,3824,3754,3700,3626,3535,3456,3340,3286,3258,3258,3216,3205,3199,3223,3237,3306,3310,3361,3415,3441,3464,3469,3364,3266,3119
4/9/2013 5:00,1586,1446,1234,1009,759,594,516,455,391,314,238,182,109,80,75,84,111,196,315,447,545,629,683,708,754,822,906,979,1056,1147,1251,1367,1410,1445,1548,1834,2258,2714,3162,3502,3739,3835,3890,3911,3907,3889,3845,3784,3694,3580,3480,3369,3278,3214,3160,3119,3095,3078,3066,3049,3045,3068,3181,3296,3394,3464,3499,3505,3443,3324,3165,2918
4/9/2013 6:00,1440,1195,991,791,662,561,504,425,346,250,196,131,105,94,96,137,232,362,493,607,721,768,829,879,904,963,1005,1059,1118,1207,1310,1346,1389,1479,1774,2160,2621,3096,3394,3683,3831,3891,3889,3890,3804,3697,3653,3565,3499,3418,3326,3248,3238,3206,3165,3180,3198,3208,3199,3177,3212,3274,3362,3381,3414,3438,3409,3357,3264,3099,2895,2642
4/9/2013 7:00,1216,1017,789,654,552,477,407,335,256,170,116,87,81,80,115,212,359,491,605,722,820,830,890,936,959,1007,1051,1124,1202,1306,1372,1379,1481,1732,2162,2592,3063,3445,3686,3835,3916,3905,3868,3817,3721,3625,3610,3508,3446,3342,3283,3215,3190,3140,3097,3103,3118,3114,3122,3162,3234,3303,3363,3389,3408,3401,3318,3192,3059,2832,2533,2248
4/9/2013 8:00,1043,774,661,532,486,407,333,259,188,113,92,84,79,116,189,335,496,605,721,824,898,893,981,981,993,1049,1121,1205,1296,1350,1379,1480,1733,2113,2607,3062,3438,3711,3833,3906,3926,3871,3791,3712,3653,3600,3523,3426,3345,3280,3222,3154,3132,3122,3102,3115,3119,3113,3159,3234,3306,3360,3397,3409,3390,3327,3184,3022,2799,2537,2234,1897
4/9/2013 9:00,676,511,415,336,296,239,178,101,51,33,41,52,83,150,221,311,422,442,562,638,725,731,812,829,875,1007,1140,1254,1311,1375,1479,1744,2127,2593,3127,3489,3796,3978,4090,4098,4024,3863,3689,3578,3513,3444,3388,3412,3381,3356,3301,3232,3234,3234,3234,3157,3073,3037,3190,3362,3500,3567,3575,3584,3511,3408,3201,2977,2682,2365,2016,1674
4/9/2013 10:00,485,368,324,267,220,162,88,41,32,38,50,81,139,222,302,389,481,511,643,717,786,782,847,890,987,1141,1268,1310,1366,1489,1744,2140,2596,3077,3502,3779,3975,4088,4090,4029,3864,3728,3581,3502,3445,3413,3371,3389,3334,3298,3243,3217,3218,3209,3176,3076,3054,3174,3366,3504,3582,3609,3567,3516,3388,3221,2974,2686,2365,2029,1662,1361
4/9/2013 11:00,484,373,347,262,197,116,67,47,51,57,89,146,222,318,381,475,584,634,780,846,911,926,991,1082,1174,1312,1350,1392,1594,1923,2291,2744,3165,3564,3917,4087,4153,4128,4019,3841,3664,3548,3442,3374,3341,3270,3282,3291,3246,3220,3164,3133,3079,2985,2969,2934,3045,3204,3430,3527,3585,3565,3471,3355,3182,2953,2694,2421,2081,1737,1423,1157
4/9/2013 12:00,460,376,279,224,134,85,65,79,83,101,150,228,313,384,443,571,674,740,847,903,945,971,1072,1182,1270,1347,1416,1545,1893,2349,2735,3188,3557,3904,4093,4161,4142,4044,3858,3694,3563,3464,3397,3332,3323,3285,3236,3226,3178,3157,3124,3079,2967,2885,2971,3035,3223,3374,3502,3561,3583,3480,3348,3164,2946,2678,2400,2050,1729,1437,1157,932
4/9/2013 13:00,317,247,179,108,57,29,45,57,71,119,177,252,307,349,379,434,538,655,787,900,1001,1134,1262,1392,1444,1535,1731,2097,2563,2995,3389,3702,4000,4145,4205,4193,4088,3915,3729,3592,3481,3400,3351,3336,3305,3273,3221,3151,3081,3008,2927,2774,2656,2617,2830,3109,3336,3469,3558,3597,3538,3444,3285,3084,2817,2500,2140,1827,1522,1234,983,824
4/9/2013 14:00,291,212,127,68,37,48,60,77,125,179,251,301,340,393,476,542,658,788,900,1001,1134,1262,1392,1444,1535,1731,2097,2563,2995,3389,3702,4000,4145,4205,4193,4088,3915,3729,3592,3481,3400,3351,3336,3305,3273,3221,3151,3081,3008,2927,2774,2656,2617,2830,3109,3336,3469,3558,3597,3538,3444,3285,3084,2817,2500,2140,1827,1522,1234,983,825,677
4/9/2013 15:00,296,189,123,95,96,90,98,130,209,297,336,378,438,552,680,755,842,877,941,1029,1148,1248,1323,1376,1556,1909,2393,2722,3245,3668,3974,4104,4144,4103,4012,3868,3764,3634,3525,3385,3322,3226,3175,3099,3031,2943,2945,2976,2945,2857,2778,2737,2921,3142,3346,3405,3485,3533,3480,3388,3191,2994,2726,2437,2113,1786,1503,1226,966,789,633,553
4/9/2013 16:00,139,92,69,64,68,77,131,202,303,341,395,493,608,709,829,845,884,936,1037,1152,1264,1321,1376,1547,1911,2366,2844,3171,3643,3983,4108,4144,4094,4008,3857,3706,3610,3505,3397,3317,3234,3173,3106,3025,2973,2936,2961,2974,2841,2751,2758,2908,3153,3318,3434,3474,3501,3455,3357,3219,2996,2736,2443,2106,1778,1485,1216,934,768,630,540,509
4/9/2013 17:00,63,44,51,54,74,124,214,326,368,449,543,621,704,762,859,874,944,1057,1192,1304,1350,1373,1515,1826,2295,2922,3351,3627,3973,4136,4132,4107,4027,3908,3777,3636,3506,3449,3380,3294,3215,3140,3079,3003,2995,2986,2981,2960,2865,2897,3049,3259,3380,3465,3524,3500,3421,3339,3176,2964,2683,2370,2027,1668,1379,1068,861,664,505,428,378,361
4/9/2013 18:00,44,46,61,72,130,211,332,404,460,538,623,690,770,852,925,951,1058,1188,1313,1349,1396,1516,1821,2264,2916,3370,3734,3932,4110,4154,4098,4013,3908,3770,3630,3501,3400,3380,3342,3253,3147,3067,3010,2996,3003,2987,2927,2878,2874,3036,3238,3387,3471,3525,3513,3425,3291,3159,2953,2689,2362,2011,1678,1353,1074,849,654,501,414,376,364,377
4/9/2013 19:00,33,45,63,110,192,282,382,504,596,698,728,796,881,926,1003,1065,1214,1314,1362,1394,1564,1863,2320,2890,3385,3775,4000,4093,4132,4131,4015,3881,3757,3617,3479,3358,3290,3278,3226,3089,2977,2900,2865,2819,2807,2725,2725,2788,2912,3116,3296,3403,3454,3452,3370,3196,2993,2820,2543,2218,1872,1553,1278,1012,805,638,480,416,379,384,400,482
4/9/2013 20:00,47,65,114,190,302,386,514,642,708,761,811,886,945,1008,1117,1195,1341,1362,1404,1553,1876,2339,2889,3378,3735,4031,4118,4125,4103,4053,3905,3737,3610,3475,3384,3273,3233,3229,3159,3015,2901,2870,2842,2816,2759,2685,2746,2937,3111,3267,3388,3458,3446,3372,3222,2999,2771,2571,2252,1893,1549,1257,996,804,634,497,415,380,375,399,485,729
4/9/2013 21:00,65,113,193,304,406,527,661,749,800,892,992,1045,1120,1195,1306,1379,1375,1428,1521,1741,2059,2621,3100,3639,3989,4134,4121,4080,4028,3969,3841,3747,3679,3584,3492,3317,3250,3187,3147,3029,2930,2859,2798,2726,2652,2653,2779,2986,3102,3213,3323,3362,3343,3293,3147,2837,2505,2198,1777,1484,1184,977,831,722,606,509,463,445,452,514,724,1032
4/9/2013 22:00,124,203,311,407,531,640,761,819,893,1002,1066,1112,1202,1310,1385,1391,1434,1537,1746,2051,2515,3168,3610,3973,4135,4139,4093,4045,3953,3890,3781,3679,3585,3448,3343,3252,3183,3146,3081,2993,2919,2794,2722,2658,2645,2751,2953,3132,3193,3287,3350,3352,3282,3154,2850,2480,2161,1849,1465,1211,965,816,714,596,505,474,442,445,521,732,1035,1404
4/9/2013 23:00,201,309,398,520,622,705,782,832,896,957,1003,1086,1233,1332,1393,1426,1507,1741,2011,2454,3004,3611,3984,4120,4162,4123,4096,4018,3925,3885,3777,3676,3555,3416,3341,3277,3224,3147,3050,2955,2873,2720,2671,2649,2727,2884,3049,3192,3262,3327,3346,3274,3118,2777,2383,1978,1668,1393,1111,946,776,660,547,482,459,462,470,535,749,1048,1377,1665
4/10/2013 0:00,293,385,496,624,687,783,874,932,1005,1083,1155,1230,1369,1435,1468,1602,1751,2061,2493,3029,3561,3941,4112,4114,4085,4035,3966,3918,3857,3806,3704,3558,3420,3291,3268,3230,3165,3091,2982,2890,2780,2658,2688,2764,2899,3035,3190,3323,3387,3339,3291,3114,2809,2413,1986,1661,1385,1131,924,777,631,546,484,461,470,489,555,764,1060,1414,1742,2058
4/10/2013 1:00,384,436,483,574,697,814,894,980,1049,1121,1242,1389,1481,1520,1608,1785,2104,2617,3267,3784,4072,4152,4137,4075,4037,3991,3944,3926,3901,3862,3774,3655,3544,3475,3409,3344,3261,3160,3038,2879,2742,2693,2812,3013,3200,3336,3449,3519,3525,3463,3295,2941,2516,2033,1690,1384,1145,973,831,705,599,502,447,436,457,508,690,935,1231,1515,1814,2114
4/10/2013 2:00,493,528,590,699,829,923,1010,1074,1154,1272,1414,1491,1523,1615,1852,2107,2616,3268,3784,4072,4152,4137,4075,4037,3991,3944,3926,3901,3862,3774,3655,3544,3475,3409,3344,3261,3160,3038,2879,2742,2693,2812,3013,3200,3336,3449,3519,3525,3463,3295,2941,2516,2033,1690,1384,1145,973,831,705,599,502,447,436,457,508,690,935,1231,1515,1814,2108,2280
4/10/2013 3:00,749,754,860,890,1004,1079,1146,1226,1340,1453,1520,1512,1599,1840,2110,2462,2974,3536,3915,4093,4133,4082,4045,3980,3908,3857,3772,3716,3579,3470,3322,3242,3178,3094,3033,2991,2904,2832,2744,2747,2875,3014,3158,3213,3309,3298,3305,3204,3056,2746,2389,1966,1619,1329,1075,897,746,596,491,430,392,376,425,496,613,825,1064,1329,1585,1870,2103,2403
4/10/2013 4:00,779,774,868,963,1089,1146,1239,1318,1409,1501,1545,1595,1833,2163,2582,2972,3504,3900,4089,4107,4094,4045,3980,3891,3858,3814,3705,3573,3452,3394,3242,3168,3102,3019,2954,2919,2826,2762,2725,2850,3073,3161,3239,3282,3325,3281,3207,3018,2721,2348,1965,1624,1321,1095,900,743,627,491,432,391,386,411,469,630,807,1047,1341,1585,1881,2151,2434,2640
4/10/2013 5:00,839,892,958,1060,1145,1201,1295,1393,1476,1549,1687,1917,2322,2951,3434,3824,4095,4160,4139,4073,4055,4017,3987,3968,3941,3899,3809,3700,3589,3513,3437,3386,3289,3154,2980,2802,2668,2640,2840,3111,3311,3415,3467,3483,3458,3380,3206,2837,2417,1946,1620,1342,1121,938,791,676,530,428,375,371,402,463,628,857,1125,1510,1952,2386,2685,2936,3100,3095
4/10/2013 6:00,1256,1234,1281,1342,1425,1451,1494,1550,1618,1642,1880,2232,2719,3218,3682,3873,4076,4118,4069,4045,4022,3939,3861,3823,3756,3668,3488,3332,3252,3226,3132,3060,2946,2867,2781,2719,2712,2884,3039,3186,3272,3330,3290,3215,3147,2962,2669,2316,1922,1618,1331,1116,927,774,632,502,425,384,385,388,446,570,819,1118,1442,1885,2345,2660,2919,3080,3117,3070
4/10/2013 7:00,1291,1278,1332,1326,1419,1451,1490,1538,1589,1748,2095,2578,3207,3768,4089,4117,4126,4101,4060,3961,3963,3906,3831,3790,3711,3597,3447,3305,3258,3235,3122,3027,2901,2785,2708,2697,2825,3079,3099,3085,3085,3149,3037,2997,2834,2557,2179,1809,1517,1279,1071,901,742,630,488,411,378,384,399,446,594,802,1105,1489,1892,2339,2680,2939,3091,3097,3061,3040
4/10/2013 8:00,1504,1436,1425,1440,1494,1516,1564,1589,1767,2070,2538,3223,3795,4097,4194,4117,4090,4072,3995,3869,3876,3827,3770,3688,3598,3484,3360,3234,3205,3151,3029,2914,2801,2721,2703,2812,3015,3204,3144,3138,3116,3111,2970,2823,2553,2188,1818,1525,1274,1099,896,747,626,502,413,378,385,408,460,596,824,1074,1488,1913,2327,2637,2916,3091,3095,3049,3036,3175
4/10/2013 9:00,1441,1446,1502,1529,1573,1584,1626,1853,2237,2731,3336,3894,4138,4212,4222,4156,4075,3978,3868,3794,3846,3835,3775,3659,3589,3488,3358,3260,3160,3058,2962,2965,3017,3060,3079,3143,3131,3146,3029,2925,2840,2804,2572,2236,1768,1326,1012,782,620,527,437,367,271,186,134,158,221,294,438,647,965,1342,1892,2410,2750,3062,3283,3376,3369,3388,3532,3688
4/10/2013 10:00,1449,1499,1525,1553,1607,1654,1860,2269,2665,3339,3896,4148,4233,4245,4204,4065,3978,3866,3843,3799,3786,3772,3668,3547,3486,3351,3264,3151,3044,2956,2968,3022,3088,3092,3092,3084,3098,3090,2982,2877,2765,2570,2191,1761,1332,1015,786,634,521,445,368,272,186,145,160,226,306,460,664,961,1333,1865,2382,2763,3046,3258,3348,3381,3375,3526,3684,3821
4/10/2013 11:00,1717,1711,1701,1671,1702,1979,2309,2783,3346,3965,4160,4239,4259,4225,4139,3947,3844,3833,3782,3724,3675,3624,3500,3424,3326,3226,3124,3011,2974,2988,3065,3131,3148,3107,3089,3050,2999,3042,2958,2830,2620,2285,1799,1422,1110,865,711,595,488,401,299,212,166,190,248,349,512,770,1050,1400,1918,2391,2730,3044,3238,3365,3443,3504,3531,3589,3640,3733
4/10/2013 12:00,1778,1762,1683,1698,1959,2370,2770,3357,3931,4176,4247,4274,4250,4176,4044,3906,3821,3808,3756,3645,3560,3497,3403,3322,3250,3114,3023,2949,2992,3064,3135,3160,3146,3111,3027,2980,2982,2997,2883,2661,2264,1814,1347,1092,859,694,593,506,393,277,184,150,166,231,329,500,736,1074,1462,1883,2327,2690,2962,3193,3311,3374,3447,3501,3557,3627,3740,3851
4/10/2013 13:00,1766,1741,1813,2141,2690,3270,3693,4012,4187,4274,4288,4248,4172,4065,3970,3866,3889,3911,3840,3740,3618,3547,3450,3353,3237,3149,3070,3090,3154,3247,3318,3356,3365,3338,3289,3243,3207,3155,3011,2598,2095,1558,1215,942,751,657,560,463,316,220,174,191,252,359,538,806,1125,1554,1997,2457,2762,3041,3241,3363,3433,3473,3530,3597,3687,3844,4007,4146
4/10/2013 14:00,1690,1787,2132,2672,3251,3685,4003,4182,4267,4286,4241,4172,4063,3940,3944,3886,3910,3843,3740,3618,3547,3450,3353,3237,3149,3070,3090,3154,3247,3318,3356,3365,3338,3289,3243,3207,3155,3011,2598,2095,1558,1215,942,751,657,560,463,316,220,174,191,252,359,538,806,1125,1554,1997,2457,2762,3041,3241,3363,3433,3473,3530,3597,3687,3844,4007,4147,4195
4/10/2013 15:00,1652,1957,2254,2802,3338,3950,4191,4265,4275,4240,4154,4044,3929,3896,3882,3776,3692,3548,3384,3329,3298,3233,3132,3034,2911,2917,3006,3054,3111,3094,3085,2984,3001,2888,2842,2819,2719,2371,1890,1423,1095,855,685,620,537,484,330,212,155,156,221,341,529,814,1168,1626,2067,2546,2823,3018,3174,3309,3400,3443,3512,3584,3670,3772,3885,3960,4060,4123
4/10/2013 16:00,1917,2387,2703,3397,3945,4181,4260,4291,4239,4154,4030,3912,3893,3888,3847,3686,3558,3426,3297,3273,3228,3130,3017,2947,2945,2993,3092,3112,3102,3095,3037,2982,2933,2866,2815,2691,2350,1919,1438,1113,850,689,596,551,465,324,216,151,160,219,323,525,802,1160,1622,2109,2522,2831,3062,3167,3281,3368,3444,3490,3586,3665,3793,3889,3956,4023,4108,4146
4/10/2013 17:00,2230,2762,3413,3968,4174,4242,4279,4246,4171,4041,3927,3914,3928,3900,3786,3589,3440,3362,3275,3235,3150,3031,2961,2968,3007,3056,3111,3082,3072,3048,3017,2981,2893,2785,2587,2245,1820,1416,1043,781,620,573,516,485,357,236,164,163,215,313,508,829,1190,1653,2162,2566,2774,2951,3070,3156,3234,3351,3451,3539,3597,3701,3792,3845,3846,3895,3945,4007
4/10/2013 18:00,2654,3417,3934,4125,4195,4228,4234,4167,4052,3920,3899,3910,3899,3798,3650,3448,3354,3312,3196,3131,3040,2950,2961,3027,3073,3083,3103,3042,3047,3024,2993,2931,2789,2567,2211,1774,1376,1067,781,633,562,527,470,367,237,167,161,213,316,504,790,1173,1651,2151,2547,2812,2935,3062,3194,3256,3318,3445,3533,3600,3697,3792,3847,3877,3914,3945,4007,4066
4/10/2013 19:00,3420,3946,4207,4236,4241,4206,4171,4083,3959,3944,3920,3899,3819,3675,3538,3380,3294,3222,3043,2948,2904,2916,3002,3065,3086,3026,3013,2947,2956,2933,2868,2770,2530,2175,1751,1325,1026,806,628,574,514,470,349,238,162,162,212,317,533,852,1229,1723,2278,2669,2891,3041,3071,3231,3307,3361,3437,3505,3569,3705,3814,3918,3942,3983,3998,4041,4089,4115
4/10/2013 20:00,3809,4055,4114,4164,4154,4120,4056,3936,3912,3883,3881,3806,3698,3547,3474,3320,3209,3087,2933,2877,2916,3008,3061,3085,3057,2981,2965,2904,2930,2882,2745,2552,2189,1729,1313,992,780,634,578,501,476,354,237,163,161,210,320,525,855,1258,1716,2241,2669,2893,3008,3136,3228,3318,3376,3435,3507,3573,3680,3829,3927,3978,3984,4000,4040,4089,4124,4121
4/10/2013 21:00,4073,4133,4151,4171,4142,4064,3987,3922,3882,3802,3726,3638,3529,3463,3408,3253,3054,2922,2776,2794,2851,2908,2904,2925,2908,2840,2844,2802,2809,2758,2482,2141,1678,1223,938,720,579,514,463,394,279,195,168,197,279,427,753,1181,1726,2301,2809,3167,3339,3387,3382,3359,3270,3172,2974,2831,2914,3167,3503,3843,4011,4115,4123,4176,4218,4221,4218,4206
4/10/2013 22:00,3950,4002,4059,4040,3999,3922,3871,3847,3778,3703,3601,3521,3480,3425,3314,3071,2909,2815,2792,2845,2900,2932,2903,2909,2880,2814,2830,2709,2721,2547,2152,1680,1236,920,693,578,491,448,398,283,199,168,201,282,428,743,1184,1721,2284,2819,3178,3308,3392,3376,3374,3283,3173,2974,2852,2918,3170,3515,3803,4013,4099,4162,4176,4204,4220,4222,4208,4198
4/10/2013 23:00,3826,3907,3864,3915,3855,3808,3814,3781,3690,3610,3484,3444,3391,3246,3080,2908,2770,2753,2833,2856,2822,2811,2713,2708,2714,2673,2676,2541,2440,2104,1618,1171,897,634,495,432,375,315,235,166,138,176,256,404,686,1073,1565,2037,2529,2911,3041,3047,3172,3212,3244,3197,3088,3061,3101,3254,3568,3828,4020,4190,4264,4288,4264,4241,4243,4223,4209,4210
4/11/2013 0:00,3625,3745,3758,3750,3756,3722,3713,3626,3556,3451,3382,3344,3233,3040,2876,2779,2713,2789,2814,2820,2768,2750,2671,2688,2670,2630,2593,2378,2066,1622,1188,874,663,500,408,362,299,228,174,146,175,271,418,707,1096,1587,2066,2531,2862,3108,3187,3160,3237,3222,3228,3100,3057,3131,3321,3602,3879,4041,4174,4253,4276,4276,4262,4236,4226,4215,4217,4204
4/11/2013 1:00,3472,3567,3532,3619,3630,3580,3557,3425,3312,3243,3173,3137,2981,2804,2674,2646,2684,2754,2721,2725,2679,2670,2657,2681,2669,2586,2444,2047,1638,1211,905,660,533,433,363,315,234,178,154,193,282,455,759,1190,1698,2137,2559,2875,3061,3250,3265,3201,3216,3197,3130,3083,3171,3391,3687,3947,4103,4173,4226,4250,4221,4194,4202,4165,4165,4181,4191,4171
4/11/2013 2:00,3804,3792,3769,3741,3675,3582,3525,3384,3289,3190,3088,2978,2805,2661,2628,2702,2733,2727,2683,2689,2665,2596,2659,2680,2602,2430,2081,1576,1196,904,663,522,437,379,301,241,172,156,195,285,433,757,1186,1688,2139,2552,2862,3064,3185,3315,3306,3183,3174,3130,3072,3170,3376,3683,3944,4102,4191,4211,4221,4226,4195,4167,4177,4150,4168,4164,4171,4157
